date,crash_count,rush_hour_crashes,night_crashes,peak_crash_hour_crashes,total_killed,total_injured,fatal_crashes,injury_crashes,total_vehicles,rain_crashes,adverse_weather_crashes,dark_crashes,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,is_monday,is_friday,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,week_sin,week_cos,month_sin,month_cos,crashes_lag_1d,crashes_lag_2d,crashes_lag_3d,crashes_lag_7d,crashes_lag_14d,crashes_lag_28d,crashes_rolling_mean_3d,crashes_rolling_std_3d,crashes_rolling_sum_3d,crashes_rolling_max_3d,crashes_rolling_mean_7d,crashes_rolling_std_7d,crashes_rolling_sum_7d,crashes_rolling_max_7d,crashes_rolling_mean_14d,crashes_rolling_std_14d,crashes_rolling_sum_14d,crashes_rolling_max_14d,crashes_rolling_mean_28d,crashes_rolling_std_28d,crashes_rolling_sum_28d,crashes_rolling_max_28d,crashes_rolling_mean_56d,crashes_rolling_std_56d,crashes_rolling_sum_56d,crashes_rolling_max_56d,crashes_rolling_mean_84d,crashes_rolling_std_84d,crashes_rolling_sum_84d,crashes_rolling_max_84d,crash_change_1d,crash_change_7d,crash_change_28d,total_crashes_hist,pct_rush_hour,pct_night,pct_peak_hour,pct_weekend,pct_rain,pct_dark,avg_spd_limit,avg_lanes
2022-01-02,2,0,0,0,0,2,0,1,4,0,1,1,2022,1,2,6,2,52,1,1,0,0,-0.7818314824680299,0.6234898018587334,0.03442161162274574,0.9994074007397048,6.432490598706546e-16,1.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,3,0,3,1,1,0,1,0,0.0,1.0,0.051619667223253764,0.998666816288476,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,2.0,2.0,1.0,1.4142135623730951,2.0,2.0,1.0,1.4142135623730951,2.0,2.0,1.0,1.4142135623730951,2.0,2.0,1.0,1.4142135623730951,2.0,2.0,1.0,1.4142135623730951,2.0,2.0,-2.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,4,1,4,1,1,0,0,0,0.7818314824680298,0.6234898018587336,0.06880242680231986,0.9976303053065857,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,2.0,2.0,0.6666666666666666,1.1547005383792517,2.0,2.0,0.6666666666666666,1.1547005383792517,2.0,2.0,0.6666666666666666,1.1547005383792517,2.0,2.0,0.6666666666666666,1.1547005383792517,2.0,2.0,0.6666666666666666,1.1547005383792517,2.0,2.0,0.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-05,1,0,0,1,0,0,0,0,2,0,0,0,2022,1,5,2,5,1,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.08596479873744647,0.9962981749346078,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,1.0,1.0,0.75,0.9574271077563382,3.0,2.0,0.75,0.9574271077563382,3.0,2.0,0.75,0.9574271077563382,3.0,2.0,0.75,0.9574271077563382,3.0,2.0,0.75,0.9574271077563382,3.0,2.0,1.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-06,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,6,3,6,1,1,0,0,0,0.43388373911755823,-0.900968867902419,0.10310169744743485,0.9946708199115211,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,1.0,1.0,0.6,0.8944271909999159,3.0,2.0,0.6,0.8944271909999159,3.0,2.0,0.6,0.8944271909999159,3.0,2.0,0.6,0.8944271909999159,3.0,2.0,0.6,0.8944271909999159,3.0,2.0,-1.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-07,2,1,0,1,0,0,0,0,4,0,0,1,2022,1,7,4,7,1,1,0,0,1,-0.433883739117558,-0.9009688679024191,0.1202080448993527,0.9927487224577402,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.8333333333333334,0.9831920802501751,5.0,2.0,0.8333333333333334,0.9831920802501751,5.0,2.0,0.8333333333333334,0.9831920802501751,5.0,2.0,0.8333333333333334,0.9831920802501751,5.0,2.0,0.8333333333333334,0.9831920802501751,5.0,2.0,2.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-08,1,0,0,1,0,0,0,0,2,0,0,0,2022,1,8,5,8,1,1,1,0,0,-0.9749279121818236,-0.2225209339563146,0.13727877211326478,0.9905324521322229,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.8571428571428571,0.8997354108424375,6.0,2.0,0.8571428571428571,0.8997354108424375,6.0,2.0,0.8571428571428571,0.8997354108424375,6.0,2.0,0.8571428571428571,0.8997354108424375,6.0,2.0,0.8571428571428571,0.8997354108424375,6.0,2.0,-1.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,9,6,9,1,1,1,0,0,-0.7818314824680299,0.6234898018587334,0.15430882066428117,0.9880226656636976,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.5714285714285714,0.7867957924694432,4.0,2.0,0.75,0.8864052604279183,6.0,2.0,0.75,0.8864052604279183,6.0,2.0,0.75,0.8864052604279183,6.0,2.0,0.75,0.8864052604279183,6.0,2.0,-1.0,-2.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-10,1,1,0,1,0,1,0,1,1,0,0,1,2022,1,10,0,10,2,1,0,1,0,0.0,1.0,0.1712931441814776,0.9852201067560606,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,0.0,1.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896258,2.0,1.0,0.7142857142857143,0.7559289460184545,5.0,2.0,0.7777777777777778,0.8333333333333334,7.0,2.0,0.7777777777777778,0.8333333333333334,7.0,2.0,0.7777777777777778,0.8333333333333334,7.0,2.0,0.7777777777777778,0.8333333333333334,7.0,2.0,1.0,1.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-11,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,11,1,11,2,1,0,0,0,0.7818314824680298,0.6234898018587336,0.1882267098432442,0.9821256058680006,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,1.0,1.0,0.7142857142857143,0.7559289460184545,5.0,2.0,0.7,0.8232726023485646,7.0,2.0,0.7,0.8232726023485646,7.0,2.0,0.7,0.8232726023485646,7.0,2.0,0.7,0.8232726023485646,7.0,2.0,-1.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-12,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,12,2,12,2,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.2051044998686192,0.9787400799669153,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896257,1.0,1.0,0.5714285714285714,0.7867957924694432,4.0,2.0,0.6363636363636364,0.8090398349558905,7.0,2.0,0.6363636363636364,0.8090398349558905,7.0,2.0,0.6363636363636364,0.8090398349558905,7.0,2.0,0.6363636363636364,0.8090398349558905,7.0,2.0,0.0,-1.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-13,1,0,0,0,0,0,0,0,2,0,0,0,2022,1,13,3,13,2,1,0,0,0,0.43388373911755823,-0.900968867902419,0.2219215130041655,0.9750645322571948,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,1.0,1.0,0.7142857142857143,0.7559289460184545,5.0,2.0,0.6666666666666666,0.7784989441615229,8.0,2.0,0.6666666666666666,0.7784989441615229,8.0,2.0,0.6666666666666666,0.7784989441615229,8.0,2.0,0.6666666666666666,0.7784989441615229,8.0,2.0,1.0,1.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-14,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,14,4,14,2,1,0,0,1,-0.433883739117558,-0.9009688679024191,0.2386727660059501,0.9711000518829505,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.5773502691896258,1.0,1.0,0.42857142857142855,0.5345224838248489,3.0,1.0,0.6153846153846154,0.7679476477883045,8.0,2.0,0.6153846153846154,0.7679476477883045,8.0,2.0,0.6153846153846154,0.7679476477883045,8.0,2.0,0.6153846153846154,0.7679476477883045,8.0,2.0,-1.0,-2.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-15,1,0,0,0,0,0,0,0,2,1,1,0,2022,1,15,5,15,2,1,1,0,0,-0.9749279121818236,-0.2225209339563146,0.255353295116187,0.9668478136052775,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.5773502691896258,2.0,1.0,0.42857142857142855,0.5345224838248489,3.0,1.0,0.6428571428571429,0.744946343668492,9.0,2.0,0.6428571428571429,0.744946343668492,9.0,2.0,0.6428571428571429,0.744946343668492,9.0,2.0,0.6428571428571429,0.744946343668492,9.0,2.0,1.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,16,6,16,2,1,1,0,0,-0.7818314824680299,0.6234898018587334,0.2719581575341055,0.9623090774541486,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,1.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.5773502691896258,1.0,1.0,0.42857142857142855,0.5345224838248489,3.0,1.0,0.5,0.6504436355879909,7.0,2.0,0.6,0.7367883976130072,9.0,2.0,0.6,0.7367883976130072,9.0,2.0,0.6,0.7367883976130072,9.0,2.0,-1.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-17,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,17,0,17,3,1,0,1,0,0.0,1.0,0.288482432880609,0.9574851883550393,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5773502691896258,1.0,1.0,0.2857142857142857,0.48795003647426677,2.0,1.0,0.5,0.6504436355879909,7.0,2.0,0.5625,0.7274384280931732,9.0,2.0,0.5625,0.7274384280931732,9.0,2.0,0.5625,0.7274384280931732,9.0,2.0,0.0,-1.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-18,2,2,0,0,0,1,0,1,4,0,0,0,2022,1,18,1,18,3,1,0,0,0,0.7818314824680298,0.6234898018587336,0.30492122465628907,0.9523775757303974,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,2.0,2.0,0.5714285714285714,0.7867957924694432,4.0,2.0,0.6428571428571429,0.744946343668492,9.0,2.0,0.6470588235294118,0.7859052479933758,11.0,2.0,0.6470588235294118,0.7859052479933758,11.0,2.0,0.6470588235294118,0.7859052479933758,11.0,2.0,2.0,2.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-19,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,19,2,19,3,1,0,0,0,0.9749279121818236,-0.22252093395631434,0.3212696616923644,0.9469877530760753,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,2.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.1547005383792517,2.0,2.0,0.5714285714285714,0.7867957924694432,4.0,2.0,0.5714285714285714,0.7559289460184544,8.0,2.0,0.6111111111111112,0.7775443160352296,11.0,2.0,0.6111111111111112,0.7775443160352296,11.0,2.0,0.6111111111111112,0.7775443160352296,11.0,2.0,-2.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-20,4,0,4,0,0,4,0,4,8,0,0,4,2022,1,20,3,20,3,1,0,0,0,0.43388373911755823,-0.900968867902419,0.3375228995941133,0.9413173175128471,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,4.0,1.0,1.5275252316519468,7.0,4.0,0.8571428571428571,1.167320591199077,12.0,4.0,0.7894736842105263,1.0841764600337105,15.0,4.0,0.7894736842105263,1.0841764600337105,15.0,4.0,0.7894736842105263,1.0841764600337105,15.0,4.0,4.0,3.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
2022-01-21,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,21,4,21,3,1,0,0,1,-0.433883739117558,-0.9009688679024191,0.3536761221763716,0.9353679493131483,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,4.0,0.0,2.0,0.0,2.0,0.0,1.3333333333333333,2.309401076758503,4.0,4.0,1.0,1.5275252316519468,7.0,4.0,0.7142857142857143,1.138728807356386,10.0,4.0,0.75,1.0699237552766379,15.0,4.0,0.75,1.0699237552766379,15.0,4.0,0.75,1.0699237552766379,15.0,4.0,-4.0,0.0,0.0,1090,0.39724770642201834,0.09908256880733946,0.3284403669724771,0.24128440366972478,0.0779816513761468,0.22935779816513763,47.403669724770644,5.761467889908257
